Random  Optimized Optimal
0	0	0
0.921686475	0.894869657	1.079181246
1.155336037	1.182699903	1.380211242
1.299507299	1.403120521	1.556302501
1.390051496	1.483587297	1.681241237
1.660391098	1.730540036	1.875061263
1.660391098	1.730540036	1.875061263
1.760045328	1.785685668	1.939519253
1.777064155	1.836767047	1.995635195
1.81130684	1.890979597	2.045322979
1.931966115	2.002597981	2.139879086
1.931966115	2.002597981	2.139879086
1.972665592	2.033021445	2.176091259
1.966141733	2.054995862	2.209515015
1.986323777	2.082354451	2.240549248
1.996073654	2.104964846	2.269512944
2.002597981	2.12567641	2.29666519
2.028571253	2.141637875	2.322219295
2.036628895	2.159867847	2.346352974
2.036628895	2.158814647	2.346352974
2.058805487	2.183554534	2.369215857
